id,StartDate,EndDate,studytime,bottest_filter,hand_w,discomfort1_1,discomfort1_2,discomfort1_3,discomfort1_4,discomfort1_5,discomfort1_6,discomfort1_7,discomfort1_8,dginstrux,comp2,fairQ_1,fairQ_rt_First Click,fairQ_rt_Last Click,fairQ_rt_Page Submit,fairQ_rt_Click Count,assignrt_First Click,assignrt_Last Click,assignrt_Page Submit,assignrt_Click Count,r1rt_First Click,r1rt_Last Click,r1rt_Page Submit,r1rt_Click Count,dg1_1,dg1_rt_First Click,dg1_rt_Last Click,dg1_rt_Page Submit,dg1_rt_Click Count,r2rt_First Click,r2rt_Last Click,r2rt_Page Submit,r2rt_Click Count,dg2_1,dg2_rt_First Click,dg2_rt_Last Click,dg2_rt_Page Submit,dg2_rt_Click Count,r3rt_First Click,r3rt_Last Click,r3rt_Page Submit,r3rt_Click Count,dg3_1,dg3_rt_First Click,dg3_rt_Last Click,dg3_rt_Page Submit,dg3_rt_Click Count,r4rt_First Click,r4rt_Last Click,r4rt_Page Submit,r4rt_Click Count,dg4_1,dg4_rt_First Click,dg4_rt_Last Click,dg4_rt_Page Submit,dg4_rt_Click Count,r5rt_First Click,r5rt_Last Click,r5rt_Page Submit,r5rt_Click Count,dg5_1,dg5_rt_First Click,dg5_rt_Last Click,dg5_rt_Page Submit,dg5_rt_Click Count,num1,num2,num3,num4,num5,num6,num7,num8a,num8b,num9,num10,num11,num12,num13,num14,compcheck,memQ_4,memQrt_First Click,memQrt_Last Click,memQrt_Page Submit,memQrt_Click Count,conf,discomfort3_1,discomfort3_2,discomfort3_3,discomfort3_4,discomfort3_5,discomfort3_6,discomfort3_7,discomfort3_8,responsible,gender,age,deception1,deception2,feedbackexcl,Numeracy
845,6/25/19 16:43,6/25/19 16:52,0:09,1,"If you can't be there in person, send a letter.",2,2,2,5,6,4,4,3,I have carefully read and understand the instructions above.,FALSE,30,7.851,7.851,8.414,1,0,0,2.108,0,0,0,3.105,0,0,3.017,3.017,4.196,1,0,0,3.007,0,30,1.691,1.691,2.386,1,0,0,3.007,0,30,0.8,1.882,2.62,2,0,0,3.007,0,30,1.689,1.689,2.302,1,0,0,3.006,0,10,1.076,1.768,2.132,2,500,10,0.1,1 in 10,10%,2,2,10,100,20,5,1 in 12 chance,9,64,They both tested positive for SARS and therefore are equally likely to have the disease,Report the average percent of the stake that you recall transferring,20,14.058,14.058,14.926,1,7,2,2,2,6,5,6,4,3,7,Male,23,1,1,1,14
846,6/25/19 16:43,6/25/19 16:54,0:11,1,"If you can't be there in person, send a letter.",6,5,4,3,3,3,2,3,I have carefully read and understand the instructions above.,FALSE,50,5.521,5.521,8.609,1,0,0,2.107,0,0,0,3.007,0,50,3.829,3.829,4.857,1,0,0,3.007,0,50,0.544,3.463,4.103,2,0,0,3.009,0,50,1.355,1.355,2.155,1,0,0,3.007,0,50,0.641,1.852,2.412,2,0,0,3.007,0,50,1.766,1.766,2.733,1,500,10,0.1,1 in 10,10%,0.2,2,10,100,20,5,1 in 12 chance,10,64,They both tested positive for SARS and therefore are equally likely to have the disease,Report the average percent of the stake that you recall transferring,50,4.965,4.965,6.701,1,7,3,4,4,5,5,3,2,4,7,Male,22,1,1,0,13
847,6/25/19 16:43,6/25/19 16:59,0:16,1,"If you can't be there in person, send a letter.",5,1,3,7,6,7,6,4,I have carefully read and understand the instructions above.,FALSE,0,9.413,9.413,10.742,1,0,0,2.016,0,0,0,3.135,0,0,3.104,3.104,4.562,1,0,0,3.02,0,0,1.787,1.787,3.213,1,0,0,3.009,0,0,1.842,1.842,3.253,1,0,0,3.023,0,0,1.202,1.202,2.727,1,0,0,3.108,0,0,1.445,1.445,2.703,1,500,10,10,1 in 10,10%,2,2,10,100,5,10,1 in 12 chance,10,64,They both tested positive for SARS and the person in the at-risk population is more likely to have the disease.,Report the average percent of the stake that you recall transferring,0,4.502,4.502,8.123,1,7,7,7,7,7,7,7,6,6,7,Female,61,1,1,1,10
848,6/25/19 16:43,6/25/19 17:05,0:22,1,"If you can't be there in person, send a letter.",1,1,2,4,5,5,6,5,I have carefully read and understand the instructions above.,FALSE,50,5.3,5.3,5.965,1,0,0,2.107,0,0,0,3.007,0,50,2.94,2.94,3.669,1,0,0,3.006,0,50,1.597,1.597,2.222,1,0,0,3.006,0,30,1.175,2.32,3.303,4,0,0,3.007,0,40,4.955,4.955,5.862,1,0,0,3.008,0,50,1.724,1.724,2.407,1,500,10,1,1 in 10,10%,2,2,1,10,20,5,1 in 12 chance,10,64,They both tested positive for SARS and therefore are equally likely to have the disease,Report the average percent of the stake that you recall transferring,50,3.535,4.449,5.302,2,7,1,1,1,6,5,6,4,4,7,Male,29,1,1,1,11
849,6/25/19 17:19,6/25/19 17:24,0:05,1,If you can't be there in person send a letter.,2,3,2,5,7,5,4,6,I have carefully read and understand the instructions above.,TRUE,50,2.6,2.6,3.182,1,0,0,2.129,0,0,0,3.835,0,60,3.817,3.817,4.629,1,0,0,4.227,0,40,1.348,1.912,2.48,2,0,0,3.006,0,30,0.675,1.721,2.703,2,0,0,3.042,0,30,0.702,0.935,1.771,2,0,0,3.057,0,60,0.626,0.626,1.441,1,450,200,1,1 in 10,10%,2,2,10,1,5,1,1 in 12 chance,9,4,"They both tested positive for SARS, and the doctor is more likely to have the disease",Report the average percent of the stake that you recall transferring,50,1.014,5.725,6.235,2,3,3,1,2,5,6,5,4,6,4,Male,23,1,1,1,6
850,6/25/19 17:26,6/25/19 17:36,0:10,1,"If you can't be there in person, send a letter.",5,7,5,4,5,1,1,2,I have carefully read and understand the instructions above.,FALSE,40,5.381,5.381,7.345,1,0,0,2.008,0,0,0,3.008,0,50,3.413,3.413,4.523,1,0,0,3.007,0,50,2.485,2.485,3.157,1,0,0,3.009,0,50,1.177,1.772,4.549,2,0,0,3.108,0,50,1.672,1.672,2.684,1,0,0,3.007,0,50,1.492,1.492,2.486,1,500,10,0.01,1 in 10,10%,2,2,10,100,20,5,1 in 12 chance,50,64,"They both tested positive for SARS, and the doctor is more likely to have the disease",Report the average percent of the stake that you recall transferring,50,2.281,2.281,4.803,1,7,7,6,5,6,1,2,1,1,7,Female,23,1,1,1,12
851,6/25/19 17:33,6/25/19 17:40,0:07,1,"If you can't be there in person, send a letter.",2,2,3,6,6,4,3,6,I have carefully read and understand the instructions above.,FALSE,50,2.685,2.685,3.928,1,0,0,2.109,0,0,0,3.112,0,50,5.606,6.2,7.312,2,0,0,3.011,0,50,1.384,3.077,4.019,2,0,0,3.009,0,50,8.026,9.012,9.854,2,0,0,3.007,0,50,1.53,1.53,3.015,1,0,0,3.111,0,50,9.583,9.583,10.497,1,500,10,0.001,1 in 10,10%,2,0.02,10,100,20,5,1 in 12 chance,90,64,They both tested positive for SARS and therefore are equally likely to have the disease,Report the average percent of the stake that you recall transferring,50,1.043,3.202,4.598,3,7,1,2,3,6,6,4,2,6,5,Female,31,1,1,1,14
852,6/25/19 17:32,6/25/19 17:42,0:10,1,"If you can't be there in person, send a letter.",1,1,1,5,5,3,1,3,I have carefully read and understand the instructions above.,FALSE,40,5.034,10.177,12.039,5,0,0,2.113,0,0,0,3.11,0,50,6.802,6.802,9.756,1,0,0,3.115,0,50,1.792,1.792,3.321,1,0,0,3.114,0,50,2.402,2.402,4.227,1,0,0,3.019,0,50,1.884,1.884,3.693,1,0,0,3.033,0,50,2.27,2.27,7.461,1,500,10,0.1,1 in 10,10%,2,2,10,100,20,5,1 in 12 chance,90,64,They both tested positive for SARS and the person in the at-risk population is more likely to have the disease.,Report the average percent of the stake that you recall transferring,50,2.372,4.909,10.785,3,7,1,1,1,6,6,4,1,4,7,Female,26,1,1,1,14
853,6/25/19 17:46,6/25/19 17:58,0:12,1,mail mail.,1,3,3,1,5,4,1,4,I have carefully read and understand the instructions above.,TRUE,10,6.093,6.559,6.887,2,0,0,2.008,0,0,0,3.007,0,10,46.905,47.368,48.281,3,0,0,3.107,0,10,17.175,17.537,18.408,2,0.585,0.585,3.007,1,10,2.779,2.779,3.393,1,0,0,3.007,0,20,2.666,2.666,3.692,1,0,0,3.007,0,20,0.648,1.433,2.133,3,500,10,0.001,1 in 10,10%,2%,Jan-50,10,100,20,5,1 in 12 chance,10,16,"They both tested positive for SARS, and the doctor is more likely to have the disease",Report the average percent of the stake that you recall transferring,12,42.903,42.903,43.551,1,5,1,1,2,5,4,4,1,5,4,Male,22,1,1,1,11
854,6/25/19 18:50,6/25/19 19:00,0:10,1,"If you can't be there in person, send a letter.",2,2,3,6,7,7,7,7,I have carefully read and understand the instructions above.,TRUE,50,4.657,5.475,6.177,3,0,0,2.005,0,0,0,3.106,0,70,4.829,4.829,6.372,1,0,0,3.007,0,50,0.769,0.769,1.471,1,0,0,3.008,0,50,1.057,1.057,1.825,1,0,0,3.009,0,30,2.235,2.235,3.096,1,0,0,3.109,0,50,0.601,0.601,1.366,1,550,10,1,1 in 10,10%,2%,2%,10,100,20,5,1 in 12 chance,18,100,They both tested positive for SARS and therefore are equally likely to have the disease,Report the average percent of the stake that you recall transferring,70,1.918,4.208,4.887,3,7,2,2,2,6,7,7,6,7,7,Male,25,1,1,0,10
855,7/2/19 18:02,7/2/19 18:09,0:07,1,"If you can't be there in person, send a letter.",1,1,1,7,7,7,7,7,I have carefully read and understand the instructions above.,FALSE,50,3.365,3.365,4.366,1,0,0,2.126,0,0,0,3.122,0,0,6.565,6.565,7.637,1,0,0,3.125,0,0,2.281,2.281,3.382,1,0,0,3.122,0,0,3.214,3.214,4.289,1,0,0,3.123,0,0,2.119,2.119,3.226,1,0,0,3.023,0,0,4.021,4.021,5.35,1,500,1,1,1 in 10,10%,2,2,10,100,20,5,1 in 12 chance,50,64,They both tested positive for SARS and therefore are equally likely to have the disease,Report the average percent of the stake that you recall transferring,0,2.898,3.905,4.957,2,"
7",1,7,1,7,7,7,7,7,"
7",Female,33,1,1,1,12
856,7/2/19 18:02,7/2/19 18:11,0:09,1,"regular old put-a-stamp-on-it mail mail. If you can't be there in person, send a letter. And if you have trouble finding the time, let us help you!",2,3,2,6,6,4,4,3,I have carefully read and understand the instructions above.,FALSE,50,8.768,12.909,13.575,2,0,0,2.108,0,0,0,3.01,0,50,4.209,4.209,4.991,1,0,0,3.009,0,50,1.507,2.672,4.161,3,0,0,3.007,0,50,1.202,1.202,2.41,1,0,0,3.008,0,50,0.795,0.795,1.548,1,0,0,3.015,0,50,0.925,1.479,2.408,2,500,10,0.001,1 in 10,10%,2,2,10,100,20,5,1 in 12 chance,72,64,They both tested positive for SARS and the person in the at-risk population is more likely to have the disease.,Report the average percent of the stake that you recall transferring,50,0.983,6.533,7.296,2,"
7",2,2,2,6,6,5,5,3,"
7",Female,29,1,1,1,13
857,7/2/19 18:02,7/2/19 18:13,0:11,1,"If you can't be there in person, send a letter.",1,1,1,6,7,6,1,7,I have carefully read and understand the instructions above.,FALSE,30,7.937,17.223,18.278,2,0,0,2.021,0,0,0,3.012,0,10,3.097,3.097,5.519,1,0,0,3.137,0,10,1.785,1.785,5.023,1,0,0,3.02,0,0,6.7,9.667,10.588,2,0,0,3.018,0,10,1.301,2.609,3.51,2,0,0,3.017,0,0,1.75,1.75,2.63,1,500,10,1,1 in 10,10%,2,2,10,100,20,5,1 in 12 chance,50,12,They both tested positive for SARS and therefore are equally likely to have the disease,Report the average percent of the stake that you recall transferring,30,8.131,26.777,30.329,2,6,1,3,2,7,7,6,1,7,6,Female,34,1,1,1,12
858,7/2/19 18:11,7/2/19 18:23,0:11,1,"If you can't be there in person, send a letter.",1,1,1,7,7,7,3,4,I have carefully read and understand the instructions above.,FALSE,10,8.9,8.9,10.702,1,0,0,2.008,0,0,0,3.109,0,20,4.533,4.533,5.227,1,0,0,3.008,0,10,1.568,3.152,3.896,2,0,0,3.107,0,30,2.192,2.192,3.026,1,0,0,3.008,0,20,3.161,3.161,3.832,1,0,0,3.009,0,10,1.474,1.474,2.473,1,333,10,10,1 in 10,10%,2,2,1,10,20,1,1 in 12 chance,9,64,They both tested positive for SARS and therefore are equally likely to have the disease,Report the average percent of the stake that you recall transferring,24,3.779,35.77,37.131,4,6,1,1,1,5,7,6,3,5,"
7",Female,30,1,1,1,9
859,7/2/19 18:35,7/2/19 18:45,0:09,1,"If you can't be there in person, send a letter.",1,1,1,7,7,7,7,7,I have carefully read and understand the instructions above.,FALSE,50,2.324,8.234,9.114,3,0,0,2.006,0,0,0,3.006,0,100,1.928,5.278,5.815,3,0,0,3.006,0,100,1.214,1.214,1.92,1,0,0,3.006,0,100,4.644,4.644,5.256,1,0,0,3.006,0,100,1.64,1.64,2.456,1,0,0,3.006,0,100,1.324,4.259,7.115,2,500,10,0.1,1 in 10,10%,2,20 in 100,10,100,20,5,1 in 12 chance,50,64,They both tested positive for SARS and therefore are equally likely to have the disease,Report the average percent of the stake that you recall transferring,100,1.901,1.901,2.538,1,"
7",1,1,1,7,7,7,7,7,"
7",Female,45,1,1,1,13
860,7/2/19 18:35,7/2/19 18:46,0:10,1,"If you can't be there in person, send a letter.",1,1,1,4,6,5,1,1,I have carefully read and understand the instructions above.,FALSE,30,7.771,7.771,10.698,1,0,0,2.106,0,0,0,3.106,0,30,2.762,2.762,10.355,1,0,0,3.106,0,30,1.883,1.883,2.695,1,0,0,3.006,0,30,1.948,1.948,2.635,1,0,0,3.006,0,30,1.369,1.369,2.076,1,0,0,3.006,0,30,1.457,1.457,2.261,1,500,10,0.1,1 in 10,10%,2,2,10,100,20,5,1 in 12 chance,90,64,They both tested positive for SARS and therefore are equally likely to have the disease,Report the average percent of the stake that you recall transferring,30,3.277,3.277,5.17,1,"
7",1,1,1,5,7,5,1,3,"
7",Male,25,1,1,-1,15
861,7/2/19 18:38,7/2/19 18:47,0:08,1,"If you can't be there in person, send a letter.",1,1,1,4,7,1,1,2,I have carefully read and understand the instructions above.,FALSE,50,8.317,8.317,9.408,1,0,0,2.009,0,0,0,3.008,0,50,3.2,3.2,4.212,1,0,0,3.009,0,50,2.36,3.215,4.341,2,0,0,3.007,0,50,1.528,1.528,2.484,1,0,0,3.109,0,50,1.145,1.145,2.1,1,0,0,3.007,0,50,0.939,1.565,2.572,2,500,10,0.1,1 in 10,10%,2,2,10,100,20,5,1 in 12 chance,90,16,They both tested positive for SARS and therefore are equally likely to have the disease,Report the average percent of the stake that you recall transferring,50,1.748,5.278,6.58,3,"
7",1,1,1,6,7,4,2,2,"
7",Female,37,1,1,1,14
862,7/2/19 18:35,7/2/19 18:55,0:19,1,"If you can't be there in person, send a letter.",3,1,2,5,6,6,5,5,I have carefully read and understand the instructions above.,FALSE,10,5.672,5.672,6.961,1,0,0,2.007,0,0,0,4.209,0,10,91.333,91.333,92.474,1,0,0,3.016,0,20,2.555,2.555,3.62,1,0,0,3.011,0,20,2.635,2.635,3.65,1,0,0,3.012,0,10,2.029,2.029,3.339,1,0,0,3.012,0,20,1.834,1.834,3.071,1,5,10,5,1 in 10,10%,2,3,5,10,25,10,1 in 12 chance,5,5,They both tested positive for SARS and therefore are equally likely to have the disease,Report the average percent of the stake that you recall transferring,21,2,2,3.229,1,5,1,1,1,5,6,6,5,6,6,Female,32,0,0,1,6
863,7/2/19 19:11,7/2/19 19:21,0:09,1,"If you can't be there in person, send a letter.",2,1,2,4,5,1,1,1,I have carefully read and understand the instructions above.,FALSE,40,5.388,5.388,8.671,1,0,0,2.007,0,0,0,3.107,0,40,3.07,4.646,5.812,4,0,0,3.106,0,50,0.853,0.853,1.991,1,0,0,3.007,0,40,0.732,1.865,2.726,3,0,0,3.109,0,50,0.831,1.459,2.283,2,0,0,3.012,0,40,0.763,0.763,1.526,1,500,10,0.10%,1 in 10,10%,2,2%,10,100,20,5,1 in 12 chance,50,64,They both tested positive for SARS and therefore are equally likely to have the disease,Report the average percent of the stake that you recall transferring,44,4.158,4.158,5.227,1,6,2,1,1,6,5,1,1,1,"
7",Female,21,1,1,0,13
864,7/2/19 19:08,7/2/19 19:21,0:12,1,"If you can't be there in person, send a letter. ",1,2,1,7,6,5,4,2,I have carefully read and understand the instructions above.,FALSE,50,5.048,8.345,14.518,3,0,0,2.012,0,0,0,3.106,0,50,3.924,3.924,5.494,1,0,0,3.007,0,50,5.163,5.163,6.236,1,0,0,3.111,0,50,2.675,2.675,3.367,1,0.95,0.95,3.007,1,50,1.811,1.811,2.528,1,0,0,3.109,0,50,1.909,1.909,2.708,1,505,100,0.10%,1 in 10,10%,2,2,10,100,20,50,1 in 12 chance,50,64,"They both tested positive for SARS, and the doctor is more likely to have the disease",Report the average percent of the stake that you recall transferring,50,3.897,3.897,7.574,1,"
7",5,5,5,3,4,2,1,2,"
7",Male,28,1,1,-1,10
865,7/2/19 19:09,7/2/19 19:23,0:13,1,"If you can't be there in person, send a letter.",1,1,1,7,7,7,7,7,I have carefully read and understand the instructions above.,FALSE,50,7.723,17.677,19.674,3,0,0,2.007,0,0,0,3.007,0,0,3.524,6.05,8.136,3,0,0,3.006,0,0,1.451,4.513,6.863,5,0,0,3.106,0,0,0.836,3.633,6.9,5,0,0,3.106,0,0,1.156,3.314,4.836,4,0,0,3.106,0,0,1.411,2.624,5.032,2,500,10,0.1,1 in 10,10%,2,2,10,100,20,50,1 in 12 chance,18,64,They both tested positive for SARS and therefore are equally likely to have the disease,Report the average percent of the stake that you recall transferring,0,1.267,2.994,7.887,2,"
7",1,1,1,7,7,7,7,7,"
7",Male,31,1,1,1,13
866,7/2/19 19:08,7/2/19 19:24,0:16,1,"If you can't be there in person, send a letter.",1,2,1,7,7,7,4,6,I have carefully read and understand the instructions above.,FALSE,20,5.713,53.725,55.265,2,0,0,2.007,0,0,0,3.013,0,20,9.502,9.502,10.771,1,0,0,3.009,0,10,13.127,13.127,14.274,1,0,0,3.007,0,10,3.119,3.119,4.184,1,0,0,3.121,0,10,3.429,3.429,4.475,1,0,0,3.009,0,10,3.701,3.701,4.707,1,500,100,0.001,1 in 10,10%,2,2,10,100,20,500,1 in 12 chance,90,64,They both tested positive for SARS and the person in the at-risk population is more likely to have the disease.,Report the average percent of the stake that you recall transferring,10,9.214,18.121,19.253,2,6,1,1,1,6,6,7,4,7,"
7",Female,31,1,0,1,12
867,7/2/19 19:53,7/2/19 20:06,0:12,1,"If you can't be there in person, send a letter.",2,2,1,5,6,6,5,5,I have carefully read and understand the instructions above.,FALSE,40,5.591,11.919,23.572,3,0,0,2.107,0,0,0,3.108,0,30,3.86,10.562,12.68,2,0,0,3.007,0,40,1.867,2.333,4.077,2,0,0,3.008,0,20,2.69,2.69,4.83,1,0,0,3.007,0,40,1.856,6.627,7.839,4,0,0,3.006,0,30,1.4,1.4,2.748,1,500,10,0.01,1 in 10,10%,2,2,10,100,20,5,1 in 12 chance,90,64,They both tested positive for SARS and the person in the at-risk population is more likely to have the disease.,Report the average percent of the stake that you recall transferring,32,2.517,2.517,5.849,1,6,1,1,1,5,5,6,6,5,6,Male,28,1,1,1,13
868,7/2/19 19:59,7/2/19 20:06,0:07,1,If you can't be there in person send a letter.,1,1,1,6,7,7,6,6,I have carefully read and understand the instructions above.,FALSE,0,9.007,9.007,9.742,1,0,0,2.007,0,0,0,3.108,0,0,13.88,14.446,16.006,2,0,0,3.008,0,0,4.922,5.767,6.078,2,0,0,3.006,0,0,0.55,0.55,1.404,1,0,0,3.005,0,0,0.818,1.601,1.913,2,0,0,3.009,0,0,0.584,0.584,1.437,1,500,10,0.1,1 in 10,10%,2,2 out of 100,10,1,20,5,1 in 12 chance,50,64%,They both tested positive for SARS and the person in the at-risk population is more likely to have the disease.,Report the average percent of the stake that you recall transferring,0,1.36,1.36,2.442,1,"
7",1,1,1,7,6,7,7,6,5,Female,42,1,1,1,11
869,7/2/19 19:56,7/2/19 20:10,0:14,1,If you can't be there in person send a letter. ,2,2,7,7,6,6,5,7,I have carefully read and understand the instructions above.,FALSE,10,8.131,8.131,10.188,1,0,0,2.007,0,0,0,3.006,0,10,5.757,5.757,6.591,1,0,0,3.007,0,20,3.627,3.627,4.35,1,0,0,3.006,0,20,2.922,3.48,3.912,2,0,0,3.006,0,20,3.513,3.513,4.332,1,0,0,3.006,0,20,2.354,2.354,3.043,1,500,10,0.001,1 in 10,10%,2%,2,10,100,20%,5,1 in 12 chance,18%,64,They both tested positive for SARS and the person in the at-risk population is more likely to have the disease.,Report the average percent of the stake that you recall transferring,20,1.611,1.611,3.554,1,"
7",2,2,2,6,6,6,5,6,5,Male,32,1,1,1,13
870,7/2/19 19:48,7/2/19 20:16,0:27,1,"If you can't be there in person, send a letter.",1,1,1,4,4,4,3,4,I have carefully read and understand the instructions above.,FALSE,50,7.198,7.198,8.616,1,0,0,2.11,0,0,0,3.012,0,50,3.734,3.734,4.732,1,0,0,3.006,0,0,1.736,1.736,2.936,1,0,0,3.006,0,50,3.063,3.063,4.081,1,0,0,3.112,0,0,1,1,2.179,1,0,0,3.014,0,50,2.416,2.416,3.447,1,500,100,10,1 in 10,10%,2,2,10,100,5,1,1 in 12 chance,50,12,They both tested positive for SARS and therefore are equally likely to have the disease,Report the average percent of the stake that you recall transferring,50,16.601,18.005,20.219,2,4,1,1,1,4,4,4,3,4,"
7",Female,26,1,1,1,9
871,7/2/19 20:14,7/2/19 20:23,0:08,1,"If you can't be there in person, send a letter.",3,3,3,6,6,5,4,6,I have carefully read and understand the instructions above.,FALSE,10,5.135,6.106,7.193,2,0,0,2.006,0,0,0,3.007,0,10,2.964,4.443,5.817,3,0,0,3.008,0,10,0.777,1.955,2.662,3,0,0,3.107,0,10,0.72,0.72,1.636,1,0,0,3.007,0,10,0.554,2,3.005,4,0,0,3.007,0,10,0.48,1.321,1.978,3,500,100,1,1 in 10,10%,2,2,10,100,20,5,1 in 12 chance,90,64,"They both tested positive for SARS, and the doctor is more likely to have the disease",Report the average percent of the stake that you recall transferring,10,2.978,4.126,5.931,2,"
7",3,4,3,6,5,5,4,6,"
7",Male,33,1,1,1,12
872,7/2/19 20:39,7/2/19 20:48,0:08,1,mail.mail.,1,1,1,7,7,7,6,6,I have carefully read and understand the instructions above.,TRUE,30,4.348,7.36,10.817,2,0,0,2.01,0,0,0,3.114,0,0,3.753,3.753,4.659,1,0,0,3.111,0,10,3.985,5.849,6.709,3,0,0,3.106,0,0,0.801,1.738,2.133,2,0,0,3.012,0,10,1.008,1.346,2.268,2,0,0,3.094,0,10,0.683,0.683,1.562,1,500,10,0.1,1 in 10,10%,2,1 in 50,10,100,20,50,1 in 12 chance,90,64,They both tested positive for SARS and therefore are equally likely to have the disease,Report the average percent of the stake that you recall transferring,6,1.455,14.303,16.42,3,"
7",1,1,1,7,7,7,7,7,"
7",Male,26,1,1,0,14
873,7/2/19 20:40,7/2/19 20:51,0:10,1,"If you can't be there in person, send a letter.",2,4,2,5,6,5,5,2,I have carefully read and understand the instructions above.,TRUE,40,9.268,10.665,11.349,2,0,0,2.006,0,0,0,3.008,0,80,4.009,4.009,5.462,1,0,0,3.106,0,90,2.432,2.432,2.913,1,0,0,3.106,0,100,1.841,1.841,2.737,1,0,0,3.006,0,90,1.756,3.258,3.893,2,0,0,3.008,0,100,2.529,2.529,3.287,1,500,10,0.1,1 in 10,10%,2,1 in 50,10,100,20,5,1 in 12 chance,18%,64%,They both tested positive for SARS and the person in the at-risk population is more likely to have the disease.,Report the average percent of the stake that you recall transferring,90,7.704,7.704,10.493,1,"
7",5,2,2,6,7,5,5,2,5,Male,27,1,1,1,13
874,7/2/19 21:15,7/2/19 21:29,0:13,1,mail mail.,6,2,1,6,6,6,5,6,I have carefully read and understand the instructions above.,TRUE,50,12.797,12.797,14.197,1,0,0,2.007,0,0,0,3.007,0,50,5.583,5.583,7.154,1,0,0,3.007,0,50,6.212,6.212,7.231,1,0,0,3.007,0,40,6.527,6.527,7.63,1,0,0,3.007,0,50,2.515,2.515,4.094,1,0,0,3.01,0,60,2.475,2.475,3.502,1,50,100,1%,1 in 1000,10%,50,40,10,100,20,5,1 in 12 chance,1,11,They both tested positive for SARS and therefore are equally likely to have the disease,Report the average percent of the stake that you recall keeping,50,10.324,12.701,13.896,2,6,3,2,2,6,6,6,6,4,"
7",Female,55,0,1,1,7
875,7/2/19 21:22,7/2/19 21:35,0:13,1,"If you can't be there in person, send a letter. ",4,3,5,5,6,6,5,2,I have carefully read and understand the instructions above.,FALSE,50,10.136,10.136,11.162,1,0,0,2.01,0,0,0,3.007,0,50,3.648,3.648,4.572,1,0,0,3.012,0,50,1.907,1.907,2.994,1,0,0,3.007,0,50,1.941,1.941,2.961,1,0,0,3.107,0,50,1.683,1.683,2.496,1,0,0,3.01,0,50,1.843,1.843,2.99,1,500,10,0.001,1 in 10,10%,2,2,10,100,20,5,1 in 12 chance,9,100,They both tested positive for SARS and therefore are equally likely to have the disease,Report the average percent of the stake that you recall transferring,50,4.431,4.431,5.469,1,"
7",4,5,6,5,5,4,2,3,"
7",Female,55,1,1,0,13
876,7/2/19 21:38,7/2/19 21:47,0:08,1,"f you can't be there in person, send a letter.",4,6,6,6,6,5,3,4,I have carefully read and understand the instructions above.,FALSE,50,4.998,4.998,6.255,1,0,0,2.006,0,0,0,3.007,0,50,3.726,3.726,4.837,1,0,0,3.108,0,50,2.412,2.412,3.646,1,0,0,3.007,0,50,2.934,2.934,4.012,1,0,0,3.007,0,50,3.145,3.145,4.365,1,0,0,3.006,0,50,1.536,2.571,3.564,2,500,1,0.01,1 in 10,10%,2,2,10,0.1,20,10,1 in 12 chance,1.8,64,They both tested positive for SARS and therefore are equally likely to have the disease,Report the average percent of the stake that you recall transferring,50,2.74,6.582,7.456,5,"
7",5,5,5,6,6,6,3,4,"
7",Male,39,1,1,1,10
877,7/2/19 21:39,7/2/19 21:49,0:10,1,"If you can't be there in person, send a letter.",4,4,2,4,6,5,4,1,I have carefully read and understand the instructions above.,FALSE,50,5.686,5.686,7.743,1,0,0,2.007,0,0,0,3.007,0,10,5.1,5.1,6.441,1,0,0,3.007,0,10,2.448,2.448,3.528,1,0,0,3.007,0,10,1.601,1.601,4.187,1,0,0,3.008,0,10,1.408,1.408,3.745,1,0,0,3.009,0,10,1.464,2.583,3.582,2,333,1,1,1 in 10,10%,2,2,10,100,20,5,1 in 12 chance,10,64,They both tested positive for SARS and the person in the at-risk population is more likely to have the disease.,Report the average percent of the stake that you recall transferring,10,2,6.704,8.581,5,"
7",3,3,1,3,5,4,4,4,4,Female,40,1,0,1,10
878,7/2/19 21:43,7/2/19 21:54,0:11,1,"If you can't be there in person, send a letter.",4,5,5,6,6,6,5,5,I have carefully read and understand the instructions above.,TRUE,10,18.372,18.372,21.101,2,0,0,2.007,0,0,0,3.006,0,50,3.846,11.251,12.101,16,0,0,3.007,0,50,1.532,1.534,2.47,12,0,0,3.006,0,50,1.124,1.126,1.875,16,0,0,3.108,0,50,1.063,1.067,1.889,20,0,0,3.008,0,50,0.982,0.987,2.032,24,500,10,0.1,1 in 10,10%,2,2%,10,1,20,5,1 in 12 chance,50%,64%,They both tested positive for SARS and therefore are equally likely to have the disease,Report the average percent of the stake that you recall transferring,50,1.618,5.384,6.574,52,"
7",5,5,4,6,6,6,6,5,"
7",Male,32,1,1,0,12
